OBJECTID,ZONE_,DISTRICT,MAPNO,ARTICLE,SUBDISTRIC,Unique_Code,FAR,Zone_Desc,Shape_STArea_1,Shape_STLength_1,Urban_Label,Shape__Area,Shape__Length
4650,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,236429.34448242,3212.0686785,MFR/LSART50A,236429.344482422,3212.06867849835
4651,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,147816.76464844,1746.87916946,MFR/LSART50A,147816.764648438,1746.87916945613
4652,3F-4000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-4000,0.8,Three-Family Residential,5676221.77587891,25548.39333026,3F4000ART50A,5676221.77587891,25548.3933302592
4653,OS-G,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-G,,Community Garden Open Space,30759.88647461,728.66797093,OSGART50,30759.8864746094,728.667970928488
4654,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,1711339.6784668,10990.59108511,MFRART50A,1711339.6784668,10990.5910851072
4655,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,12392.71264648,517.78410019,RHART50,12392.7126464844,517.784100189541
4656,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,23061.3840332,618.92158208,RHART50,23061.3840332031,618.921582079611
4657,WASHINGTON PARK MALL NS,Roxbury Neighborhood,6A-6C,50,Business,Roxbury Neighborhood WASHINGTON PARK MALL NS,1,Neighborhood Shopping,353697.49658203,2715.7182122,WPMNSART50,353697.496582031,2715.71821220231
4658,3F-4000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-4000,0.8,Three-Family Residential,1421373.02026367,8003.899732,3F4000ART50A,1421373.02026367,8003.89973199559
4659,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,1188460.82324219,8262.88163862,MFRART50A,1188460.82324219,8262.88163861639
4660,OS-RC,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-RC,,Recreation Open Space,901921.10791016,3947.28216557,OSRCART50,901921.107910156,3947.2821655677
4661,OS-P,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-P,,Parkland Open Space,33920.82275391,1123.40698383,OSPART50,33920.8227539062,1123.40698383006
4662,OS-P,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-P,,Parkland Open Space,52304.08422852,1358.37880106,OSPART50,52304.0842285156,1358.3788010586
4663,WARREN STREET CF,Roxbury Neighborhood,6A-6C,50,Comm/Instit,Roxbury Neighborhood WARREN STREET CF,2,Community Facilities,563407.55029297,4740.97394981,WSCFART50,563407.550292969,4740.97394980571
4664,OS-RC,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-RC,,Recreation Open Space,50653.61669922,1031.67451226,OSRCART50,50653.6166992188,1031.67451225765
4665,OS-RC,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-RC,,Recreation Open Space,65206.16748047,1077.18646724,OSRCART50,65206.1674804688,1077.18646724085
4666,OS-UW,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-UW,,Urban Wild Open Space,58520.25512695,976.73772026,OSUWART65,58520.2551269531,976.737720257973
4667,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,44209.44384766,978.71501013,OSRCART65,44209.4438476562,978.715010132289
4668,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,21814.43847656,612.29987175,OSRCART65,21814.4384765625,612.299871751876
4669,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,36343.04272461,757.84238473,OSPART65,36343.0427246094,757.84238473314
4670,MFR,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR,1,Multifamily Residential,111746.55615234,1586.56742892,MFRART65A,111746.556152344,1586.56742891782
4671,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,51091.79418945,910.35982184,OSRCART65,51091.7941894531,910.359821839166
4672,3F-6000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-6000,0.4,Three-Family Residential,4311216.03515625,17808.35087106,3F6000ART65A,4311216.03515625,17808.3508710622
4673,OS-CM,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-CM,,Cemetery Open Space,127249.25146484,1433.15018195,OSCMART65,127249.251464844,1433.15018194795
4674,OS-G,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-G,,Community Garden Open Space,7943.8918457,374.81899883,OSGART65,7943.89184570312,374.818998830405
4675,1F-6000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 1F-6000,0.5,One-Family Residential,3311591.0234375,12330.90773102,1F6000ART65A,3311591.0234375,12330.9077310181
4676,1F-6000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 1F-6000,0.5,One-Family Residential,4205662.83178711,21191.2680764,1F6000ART65A,4205662.83178711,21191.2680763967
4677,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,333298.20727539,2522.83594083,OSRCART65,333298.207275391,2522.83594082665
4678,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,3165262.12255859,14269.87820979,3F5000ART65A,3165262.12255859,14269.878209791
4679,MFR,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR,1,Multifamily Residential,114024.94165039,1353.22483487,MFRART65A,114024.941650391,1353.22483487391
4680,MFR,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR,1,Multifamily Residential,610258.59741211,5252.10365389,MFRART65A,610258.597412109,5252.10365389054
4681,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,534444.55200195,3398.65422541,OSRCART65,534444.552001953,3398.65422540553
4682,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,66960.61987305,1520.33501499,LCART65,66960.6198730469,1520.33501499036
4683,OS-UW,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-UW,,Urban Wild Open Space,20438.64160156,818.37218424,OSUWART65,20438.6416015625,818.372184244743
4684,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,4878.69189453,295.77510025,OSRCART65,4878.69189453125,295.775100248344
4685,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,33379.46704102,748.02996227,LCART65,33379.4670410156,748.029962265892
4686,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,17985.73950195,539.49609827,OSRCART65,17985.7395019531,539.496098267802
4687,RH,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood RH,1,Row House Residential,70916.77294922,1418.12410083,RHART65,70916.7729492188,1418.12410083158
4688,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,307855.35668945,3635.37910313,LCART65,307855.356689453,3635.37910312665
4689,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,90774.7800293,1605.52106574,LCART65,90774.7800292969,1605.52106573814
4690,RH,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood RH,1,Row House Residential,21482.95214844,662.51886044,RHART65,21482.9521484375,662.518860444205
4691,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,25055.61132813,771.99174529,OSPART65,25055.611328125,771.991745286954
4692,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,1110816.28564453,10718.59142992,3FD3000ART65A,1110816.28564453,10718.5914299225
4693,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,19827.66943359,583.44505639,OSPART65,19827.6694335938,583.445056389569
4694,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,337747.99267578,3618.26505467,3F5000ART65A,337747.992675781,3618.26505466577
4695,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,70071.25805664,1108.70579739,OSPART65,70071.2580566406,1108.70579738841
4696,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,252996.89916992,3040.08276381,LCART65,252996.899169922,3040.08276381102
4697,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,22073.94091797,659.24306435,OSRCART65,22073.9409179688,659.243064350019
4698,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,201615.97045898,2993.05997306,LCART65,201615.970458984,2993.05997306387
4699,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,194733.23803711,2935.82516571,3F5000ART65A,194733.238037109,2935.82516570733
4700,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,461621.90429688,4032.64873145,3F5000ART65A,461621.904296875,4032.64873145285
4701,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,464459.43212891,4933.38718233,2F5000ART65A,464459.432128906,4933.38718233162
4702,1F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 1F-5000,0.5,One-Family Residential,352356.24243164,2761.13898884,1F5000ART65A,352356.242431641,2761.1389888377
4703,3F-D-2000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-2000,1.3,Three-Family Residential,385526.56225586,4498.42074339,3FD2000ART65A,385526.562255859,4498.42074339114
4704,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,143850.90649414,1728.67992764,2F5000ART65A,143850.906494141,1728.67992764496
4705,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,178499.97900391,1863.38819551,3F5000ART65A,178499.979003906,1863.38819550519
4706,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,447098.40063477,4250.80020365,3F5000ART65A,447098.400634766,4250.80020365102
4707,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,474740.87109375,3537.20983008,2F5000ART65A,474740.87109375,3537.20983007563
4708,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,753759.25830078,4130.93986434,2F5000ART65A,753759.258300781,4130.93986433667
4709,LI,Dorchester Neighborhood,5A-5E,65,Industrial,Dorchester Neighborhood LI,2,Local Industrial,201877.63769531,3053.64273198,LIART65,201877.637695312,3053.64273198221
4710,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,138297.58935547,1864.68539367,3FD3000ART65A,138297.589355469,1864.68539366563
4711,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,9534.79125977,414.61869402,OSRCART65,9534.79125976562,414.618694020308
4712,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,935861.75292969,7198.84750003,2F5000ART65A,935861.752929688,7198.84750002925
4713,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,39006.6328125,944.17552543,OSRCART65,39006.6328125,944.17552543234
4714,RH,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood RH,1,Row House Residential,38639.77661133,899.83698032,RHART65,38639.7766113281,899.836980319927
4715,RH,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood RH,1,Row House Residential,32826.04345703,746.39627334,RHART65,32826.0434570312,746.396273344744
4716,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,31233.20727539,851.22427997,OSRCART65,31233.2072753906,851.224279967025
4717,RH,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood RH,1,Row House Residential,43123.76586914,1048.22808159,RHART65,43123.7658691406,1048.22808159067
4718,OS-G,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-G,,Community Garden Open Space,21595.19775391,753.90924314,OSGART65,21595.1977539062,753.909243144349
4719,NS,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood NS,1,Neighborhood Shopping,803160.87280273,8124.77654858,NSART65,803160.872802734,8124.77654858263
4720,LI,Dorchester Neighborhood,5A-5E,65,Industrial,Dorchester Neighborhood LI,2,Local Industrial,1779768.19824219,6606.64786412,LIART65,1779768.19824219,6606.64786412398
4721,3F-6000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-6000,0.4,Three-Family Residential,1889713.59716797,6988.6918717,3F6000ART65A,1889713.59716797,6988.69187170292
4722,NS,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood NS,1,Neighborhood Shopping,727165.93212891,6839.36363652,NSART65,727165.932128906,6839.36363652223
4723,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,118966.57250977,1377.16377841,OSRCART65,118966.572509766,1377.16377841014
4724,3F-6000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-6000,0.4,Three-Family Residential,170877.45092773,2718.3856042,3F6000ART65A,170877.450927734,2718.3856042013
4725,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,26530.52783203,717.48728052,OSPART65,26530.5278320312,717.487280516348
4726,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,2212761.37573242,8614.54047912,2F5000ART65A,2212761.37573242,8614.54047911542
4727,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,38106.20654297,797.681221,OSRCART65,38106.2065429688,797.681221004584
4728,OS-G,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-G,,Community Garden Open Space,61289.98095703,1151.07740393,OSGART65,61289.9809570312,1151.07740393395
4729,NS,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood NS,1,Neighborhood Shopping,1222306.86254883,11228.16201631,NSART65,1222306.86254883,11228.1620163058
4730,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,236033.69628906,2902.58474911,LCART65,236033.696289062,2902.58474910943
4731,LI,Dorchester Neighborhood,5A-5E,65,Industrial,Dorchester Neighborhood LI,2,Local Industrial,352952.25292969,2931.38484845,LIART65,352952.252929688,2931.38484845433
4732,OS-G,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-G,,Community Garden Open Space,10494.74780273,611.695883,OSGART65,10494.7478027344,611.695882996641
4733,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,44090.71337891,1065.41961088,OSPART65,44090.7133789062,1065.41961087799
4734,1F-7000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 1F-7000,0.4,One-Family Residential,2768594.14819336,10645.00811788,1F7000ART65A,2768594.14819336,10645.0081178825
4735,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,129871.18896484,2724.70005261,LCART65,129871.188964844,2724.70005260842
4736,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,884935.58056641,6624.14460966,3F5000ART65A,884935.580566406,6624.1446096588
4737,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,460523.87890625,3112.19512398,OSRCART65,460523.87890625,3112.19512397617
4738,MFR,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR,1,Multifamily Residential,64111.78881836,1066.12709156,MFRART65A,64111.7888183594,1066.12709156392
4739,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,4814701.76928711,17444.03695332,2F5000ART65A,4814701.76928711,17444.0369533195
4740,2F-6000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-6000,0.4,Two-Family Residential,1380868.0690918,11787.73304606,2F6000ART65A,1380868.0690918,11787.7330460557
4741,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,101423.88598633,1713.02899532,LCART65,101423.885986328,1713.02899531774
4742,OS-CM,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-CM,,Cemetery Open Space,186380.99780273,2125.34709025,OSCMART65,186380.997802734,2125.34709025015
4743,OS-UW,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-UW,,Urban Wild Open Space,66270.66601563,1585.99368694,OSUWART65,66270.666015625,1585.99368693778
4744,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,406573.74804688,3892.26017587,3FD3000ART65A,406573.748046875,3892.26017586574
4745,1F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 1F-5000,0.5,One-Family Residential,203299.79101563,2291.69770848,1F5000ART65A,203299.791015625,2291.69770847791
4746,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,1558654.17724609,15547.36648547,3FD3000ART65A,1558654.17724609,15547.3664854724
4747,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,61408.98876953,1064.60949906,2F5000ART65A,61408.9887695312,1064.60949905856
4748,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,118283.4309082,1680.07756912,2F5000ART65A,118283.430908203,1680.07756911869
4749,MFR/LS,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR/LS,1,Multifamily Residential/Local Services,1462259.40063477,18064.90887301,MFR/LSART65A,1462259.40063477,18064.9088730069
